user_id,name,location,genre_preferences,instruments,primary_role,skill_level,years_of_experience,languages,activity,ratings_feedback,privacy_settings
MUS9086,Isabella Miller,Chicago,['EDM'],"['Drums', 'Guitar']",Lyricist,Advanced,21,"['French', 'German', 'English']","{'last_login': '2025-02-21', 'total_projects_created': 37, 'songs_uploaded': 86, 'profile_views': 875}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 5', 'Review 1']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4938,Isabella Smith,Los Angeles,"['Jazz', 'Jazz']","['Trumpet', 'Drums']",Lyricist,Advanced,24,"['Portuguese', 'Japanese']","{'last_login': '2025-02-8', 'total_projects_created': 14, 'songs_uploaded': 98, 'profile_views': 2731}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 34', 'Review 32', 'Review 4']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7995,Liam Martinez,San Francisco,"['Jazz', 'Hip-Hop', 'Metal']",['Drums'],Singer,Professional,4,['English'],"{'last_login': '2025-02-24', 'total_projects_created': 48, 'songs_uploaded': 49, 'profile_views': 1534}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 2']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5234,Benjamin Martinez,San Francisco,"['Rock', 'Pop']","['Guitar', 'Drums']",Composer,Professional,5,"['Japanese', 'German']","{'last_login': '2025-02-19', 'total_projects_created': 25, 'songs_uploaded': 53, 'profile_views': 1133}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 39', 'Review 15', 'Review 22']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2674,Liam Jones,New York,['Jazz'],"['Saxophone', 'Bass']",Lyricist,Intermediate,14,"['German', 'Portuguese', 'Japanese']","{'last_login': '2025-02-8', 'total_projects_created': 20, 'songs_uploaded': 48, 'profile_views': 2978}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 72', 'Review 5']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS7196,Benjamin Johnson,Los Angeles,['Classical'],['Saxophone'],Singer,Professional,21,"['French', 'English', 'Japanese']","{'last_login': '2025-02-11', 'total_projects_created': 39, 'songs_uploaded': 85, 'profile_views': 2292}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 96', 'Review 37']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5949,Benjamin Rodriguez,Boston,['Rock'],['Bass'],Producer,Intermediate,2,"['Portuguese', 'German']","{'last_login': '2025-02-8', 'total_projects_created': 8, 'songs_uploaded': 95, 'profile_views': 4589}","{'average_collaboration_rating': 3.8, 'reviews': ['Review 97', 'Review 10', 'Review 44']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2294,Benjamin Garcia,Houston,['Blues'],"['Piano', 'Bass']",Composer,Professional,11,"['Portuguese', 'French']","{'last_login': '2025-02-22', 'total_projects_created': 42, 'songs_uploaded': 34, 'profile_views': 4789}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 48', 'Review 24', 'Review 91']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4468,Benjamin Miller,San Francisco,"['Hip-Hop', 'Rock']",['Bass'],Producer,Intermediate,15,"['Portuguese', 'English', 'Japanese']","{'last_login': '2025-02-20', 'total_projects_created': 33, 'songs_uploaded': 54, 'profile_views': 1461}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 60']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS9359,Noah Johnson,Austin,['Rock'],"['Piano', 'Violin']",Singer,Advanced,12,"['English', 'Spanish']","{'last_login': '2025-02-8', 'total_projects_created': 24, 'songs_uploaded': 24, 'profile_views': 4023}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 5', 'Review 21']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS9597,Liam Rodriguez,Miami,"['Rock', 'Pop', 'Jazz']",['Piano'],Composer,Intermediate,20,['Portuguese'],"{'last_login': '2025-02-22', 'total_projects_created': 50, 'songs_uploaded': 10, 'profile_views': 1993}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 12', 'Review 33', 'Review 58']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5831,Sophia Davis,Chicago,"['Rock', 'Jazz']",['Drums'],Composer,Intermediate,21,"['Spanish', 'German', 'Portuguese']","{'last_login': '2025-02-8', 'total_projects_created': 24, 'songs_uploaded': 22, 'profile_views': 456}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 66', 'Review 85']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8801,Noah Smith,Denver,['Jazz'],"['Guitar', 'Piano']",Singer,Advanced,11,"['Portuguese', 'Japanese']","{'last_login': '2025-02-2', 'total_projects_created': 7, 'songs_uploaded': 93, 'profile_views': 4623}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 22', 'Review 85', 'Review 4']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9881,Liam Johnson,Austin,"['Rock', 'Classical', 'Hip-Hop']","['Guitar', 'Guitar']",Singer,Beginner,4,"['Japanese', 'French']","{'last_login': '2025-02-21', 'total_projects_created': 48, 'songs_uploaded': 5, 'profile_views': 3756}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 92', 'Review 55', 'Review 75']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS1742,Isabella Davis,Seattle,"['Jazz', 'Classical']",['Drums'],Lyricist,Intermediate,2,"['Spanish', 'Portuguese', 'German']","{'last_login': '2025-02-28', 'total_projects_created': 37, 'songs_uploaded': 92, 'profile_views': 4815}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 19']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS1655,Olivia Miller,San Francisco,['Jazz'],['Bass'],Lyricist,Advanced,11,"['German', 'English']","{'last_login': '2025-02-8', 'total_projects_created': 21, 'songs_uploaded': 63, 'profile_views': 3093}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 78']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1854,Ava Martinez,Denver,"['Classical', 'Pop']","['Guitar', 'Trumpet']",Producer,Intermediate,11,"['Italian', 'French', 'German']","{'last_login': '2025-02-11', 'total_projects_created': 46, 'songs_uploaded': 20, 'profile_views': 280}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 81', 'Review 100']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS8235,Olivia Davis,Austin,"['Folk', 'Rock', 'Rock']",['Guitar'],Producer,Beginner,13,['Italian'],"{'last_login': '2025-02-2', 'total_projects_created': 6, 'songs_uploaded': 24, 'profile_views': 2339}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 24']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8714,Noah Brown,Austin,"['Blues', 'Rock', 'Rock']",['Drums'],Producer,Advanced,23,"['Italian', 'Japanese', 'English']","{'last_login': '2025-02-15', 'total_projects_created': 25, 'songs_uploaded': 19, 'profile_views': 3506}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 75', 'Review 48']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS8266,Liam Garcia,San Francisco,"['Classical', 'Rock']",['Violin'],Singer,Intermediate,18,"['English', 'Spanish', 'Portuguese']","{'last_login': '2025-02-5', 'total_projects_created': 40, 'songs_uploaded': 45, 'profile_views': 4389}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 62', 'Review 23', 'Review 16']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS1508,Sophia Smith,Austin,"['Classical', 'Pop']","['Guitar', 'Guitar']",Producer,Beginner,1,"['Italian', 'Spanish', 'Portuguese']","{'last_login': '2025-02-24', 'total_projects_created': 31, 'songs_uploaded': 52, 'profile_views': 4667}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 35', 'Review 80']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8126,Benjamin Martinez,Denver,"['Reggae', 'Blues', 'Pop']",['Violin'],Composer,Intermediate,25,"['Japanese', 'Spanish', 'German']","{'last_login': '2025-02-5', 'total_projects_created': 8, 'songs_uploaded': 1, 'profile_views': 1380}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 45', 'Review 93']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS6077,Ava Jones,Houston,"['Reggae', 'Pop', 'Blues']","['Guitar', 'Piano']",Singer,Advanced,1,"['Japanese', 'German', 'Spanish']","{'last_login': '2025-02-27', 'total_projects_created': 10, 'songs_uploaded': 19, 'profile_views': 3372}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 81', 'Review 26']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2803,Sophia Johnson,Chicago,"['Jazz', 'Blues']","['Guitar', 'Trumpet']",Composer,Advanced,24,['French'],"{'last_login': '2025-02-20', 'total_projects_created': 21, 'songs_uploaded': 77, 'profile_views': 2365}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 33']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3526,Emma Martinez,Los Angeles,"['Rock', 'Rock', 'Pop']","['Bass', 'Guitar']",Producer,Advanced,11,['Italian'],"{'last_login': '2025-02-4', 'total_projects_created': 46, 'songs_uploaded': 93, 'profile_views': 3649}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 8', 'Review 61']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5657,Liam Garcia,Los Angeles,"['Jazz', 'Blues', 'Pop']",['Drums'],Composer,Intermediate,25,['Japanese'],"{'last_login': '2025-02-4', 'total_projects_created': 32, 'songs_uploaded': 71, 'profile_views': 3926}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 98', 'Review 81']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8387,Olivia Smith,Seattle,['Rock'],['Guitar'],Composer,Beginner,11,"['English', 'German', 'Spanish']","{'last_login': '2025-02-9', 'total_projects_created': 1, 'songs_uploaded': 32, 'profile_views': 1658}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 48']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8517,Sophia Jones,Chicago,"['Rock', 'Hip-Hop', 'Blues']",['Guitar'],Composer,Intermediate,10,"['Japanese', 'German']","{'last_login': '2025-02-15', 'total_projects_created': 10, 'songs_uploaded': 79, 'profile_views': 2911}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 50', 'Review 6']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS1988,James Miller,Boston,['Metal'],['Piano'],Singer,Intermediate,30,['Portuguese'],"{'last_login': '2025-02-6', 'total_projects_created': 9, 'songs_uploaded': 18, 'profile_views': 3995}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 11', 'Review 35']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5510,William Martinez,Boston,['Hip-Hop'],"['Piano', 'Guitar']",Composer,Intermediate,9,"['German', 'English', 'Portuguese']","{'last_login': '2025-02-9', 'total_projects_created': 32, 'songs_uploaded': 3, 'profile_views': 211}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 28', 'Review 62', 'Review 95']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1892,Liam Johnson,Los Angeles,"['Classical', 'Rock', 'Jazz']","['Guitar', 'Bass']",Composer,Advanced,4,"['Spanish', 'German', 'Portuguese']","{'last_login': '2025-02-5', 'total_projects_created': 40, 'songs_uploaded': 99, 'profile_views': 2736}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 7']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7005,Isabella Johnson,Houston,"['Folk', 'EDM', 'Pop']","['Trumpet', 'Drums']",Singer,Intermediate,17,"['Spanish', 'Portuguese', 'French']","{'last_login': '2025-02-7', 'total_projects_created': 45, 'songs_uploaded': 61, 'profile_views': 930}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 23']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS5693,Sophia Johnson,Houston,"['Pop', 'Classical']","['Synthesizer', 'Piano']",Singer,Advanced,29,['German'],"{'last_login': '2025-02-25', 'total_projects_created': 16, 'songs_uploaded': 10, 'profile_views': 1765}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 10', 'Review 93']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS4701,Emma Davis,Seattle,['EDM'],['Guitar'],Composer,Intermediate,10,"['German', 'French']","{'last_login': '2025-02-10', 'total_projects_created': 36, 'songs_uploaded': 11, 'profile_views': 2437}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 77']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS3845,William Martinez,Austin,"['Rock', 'Jazz']","['Guitar', 'Saxophone']",Singer,Intermediate,5,['French'],"{'last_login': '2025-02-19', 'total_projects_created': 40, 'songs_uploaded': 8, 'profile_views': 852}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 29', 'Review 89']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5856,Isabella Williams,Chicago,['EDM'],"['Drums', 'Flute']",Composer,Intermediate,7,"['Italian', 'Japanese']","{'last_login': '2025-02-3', 'total_projects_created': 38, 'songs_uploaded': 56, 'profile_views': 4934}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 53', 'Review 94']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1082,Sophia Johnson,Austin,['EDM'],"['Bass', 'Piano']",Composer,Intermediate,27,['Italian'],"{'last_login': '2025-02-3', 'total_projects_created': 14, 'songs_uploaded': 6, 'profile_views': 469}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 5', 'Review 72']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS9905,Noah Williams,Denver,"['Classical', 'Folk']",['Trumpet'],Singer,Intermediate,16,"['Spanish', 'English', 'Italian']","{'last_login': '2025-02-6', 'total_projects_created': 24, 'songs_uploaded': 17, 'profile_views': 4090}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 90', 'Review 84']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5475,Liam Garcia,Seattle,"['Pop', 'Folk', 'Rock']","['Piano', 'Piano']",Singer,Advanced,29,"['English', 'French', 'Spanish']","{'last_login': '2025-02-24', 'total_projects_created': 31, 'songs_uploaded': 75, 'profile_views': 3966}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 42', 'Review 88', 'Review 88']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS8538,Emma Garcia,New York,"['EDM', 'Blues', 'Metal']",['Drums'],Producer,Advanced,5,['French'],"{'last_login': '2025-02-4', 'total_projects_created': 1, 'songs_uploaded': 86, 'profile_views': 1334}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 30', 'Review 33']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS7735,Ava Jones,Boston,"['Blues', 'Pop', 'EDM']","['Piano', 'Drums']",Producer,Intermediate,18,"['Italian', 'Japanese', 'French']","{'last_login': '2025-02-10', 'total_projects_created': 50, 'songs_uploaded': 51, 'profile_views': 732}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 25']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5271,Noah Martinez,Chicago,"['Blues', 'Jazz', 'Rock']","['Violin', 'Guitar']",Singer,Intermediate,1,['French'],"{'last_login': '2025-02-24', 'total_projects_created': 22, 'songs_uploaded': 72, 'profile_views': 715}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 84', 'Review 36', 'Review 81']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4403,Noah Williams,Boston,"['Pop', 'Rock', 'Rock']",['Piano'],Sound Engineer,Advanced,28,"['Italian', 'English']","{'last_login': '2025-02-19', 'total_projects_created': 44, 'songs_uploaded': 23, 'profile_views': 3448}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 73', 'Review 90']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1805,Olivia Johnson,Chicago,['Metal'],['Piano'],Producer,Professional,22,['Spanish'],"{'last_login': '2025-02-25', 'total_projects_created': 45, 'songs_uploaded': 20, 'profile_views': 4684}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 41']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1686,Isabella Johnson,Miami,"['Folk', 'Rock']",['Guitar'],Sound Engineer,Beginner,17,"['French', 'Portuguese', 'Spanish']","{'last_login': '2025-02-2', 'total_projects_created': 6, 'songs_uploaded': 10, 'profile_views': 3345}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 91']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4122,Olivia Davis,Denver,"['Classical', 'Metal']","['Cello', 'Guitar']",Composer,Advanced,8,"['French', 'German', 'Portuguese']","{'last_login': '2025-02-5', 'total_projects_created': 20, 'songs_uploaded': 7, 'profile_views': 4920}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 86']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1928,Benjamin Johnson,Seattle,['Folk'],"['Violin', 'Violin']",Singer,Advanced,23,"['Spanish', 'English']","{'last_login': '2025-02-26', 'total_projects_created': 41, 'songs_uploaded': 57, 'profile_views': 1625}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 62']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3586,Noah Martinez,Miami,['Jazz'],['Violin'],Composer,Advanced,18,"['Portuguese', 'Japanese', 'Italian']","{'last_login': '2025-02-13', 'total_projects_created': 21, 'songs_uploaded': 88, 'profile_views': 3087}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 95', 'Review 63']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS7775,Olivia Davis,Miami,['Reggae'],['Piano'],Producer,Intermediate,26,"['English', 'Portuguese', 'German']","{'last_login': '2025-02-8', 'total_projects_created': 36, 'songs_uploaded': 68, 'profile_views': 4789}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 72', 'Review 55']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1091,Isabella Johnson,Boston,"['EDM', 'Classical', 'Rock']",['Trumpet'],Singer,Intermediate,1,['Japanese'],"{'last_login': '2025-02-26', 'total_projects_created': 38, 'songs_uploaded': 23, 'profile_views': 2043}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 58', 'Review 99', 'Review 45']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3804,Ava Martinez,Los Angeles,['Classical'],['Guitar'],Producer,Professional,29,"['Spanish', 'Japanese', 'Italian']","{'last_login': '2025-02-3', 'total_projects_created': 7, 'songs_uploaded': 58, 'profile_views': 1866}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 58', 'Review 48', 'Review 31']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7175,James Davis,New York,"['Metal', 'Jazz', 'Rock']",['Guitar'],Sound Engineer,Intermediate,24,['German'],"{'last_login': '2025-02-20', 'total_projects_created': 12, 'songs_uploaded': 84, 'profile_views': 1986}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 45']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2181,Isabella Brown,New York,['Rock'],"['Flute', 'Drums']",Multi-Instrumentalist,Advanced,6,"['German', 'Portuguese', 'English']","{'last_login': '2025-02-9', 'total_projects_created': 43, 'songs_uploaded': 58, 'profile_views': 4139}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 74', 'Review 21', 'Review 62']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS4870,Olivia Johnson,Denver,"['Rock', 'Jazz']","['Saxophone', 'Drums']",Singer,Intermediate,27,"['English', 'Italian']","{'last_login': '2025-02-1', 'total_projects_created': 11, 'songs_uploaded': 89, 'profile_views': 3016}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 83', 'Review 29', 'Review 62']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS6959,James Smith,Los Angeles,"['Classical', 'Rock', 'Classical']",['Piano'],Singer,Intermediate,7,"['French', 'Spanish']","{'last_login': '2025-02-15', 'total_projects_created': 21, 'songs_uploaded': 64, 'profile_views': 400}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 47', 'Review 33']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5867,Ava Martinez,Chicago,"['Rock', 'Hip-Hop', 'Rock']",['Guitar'],Multi-Instrumentalist,Advanced,5,['Italian'],"{'last_login': '2025-02-27', 'total_projects_created': 44, 'songs_uploaded': 38, 'profile_views': 3452}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 72', 'Review 84', 'Review 43']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5446,William Johnson,Seattle,['Hip-Hop'],"['Drums', 'Drums']",Lyricist,Advanced,6,['Spanish'],"{'last_login': '2025-02-20', 'total_projects_created': 41, 'songs_uploaded': 84, 'profile_views': 2333}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 15', 'Review 6']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5509,Liam Rodriguez,Denver,"['Rock', 'Rock']",['Drums'],Producer,Intermediate,15,"['Portuguese', 'French']","{'last_login': '2025-02-7', 'total_projects_created': 16, 'songs_uploaded': 84, 'profile_views': 902}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 55']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5497,James Martinez,Boston,"['Classical', 'EDM', 'Jazz']",['Trumpet'],Singer,Beginner,12,"['Portuguese', 'English']","{'last_login': '2025-02-5', 'total_projects_created': 16, 'songs_uploaded': 49, 'profile_views': 1272}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 75']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6256,William Rodriguez,Austin,"['Jazz', 'Classical', 'Metal']",['Piano'],Producer,Advanced,25,"['Portuguese', 'German']","{'last_login': '2025-02-26', 'total_projects_created': 38, 'songs_uploaded': 54, 'profile_views': 4805}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 31', 'Review 31']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS8097,Benjamin Davis,New York,"['Blues', 'Pop']","['Piano', 'Bass']",Multi-Instrumentalist,Intermediate,23,"['English', 'Portuguese']","{'last_login': '2025-02-10', 'total_projects_created': 43, 'songs_uploaded': 5, 'profile_views': 697}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 58', 'Review 84']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4145,Ava Brown,Austin,"['Blues', 'EDM']","['Guitar', 'Piano']",Composer,Beginner,26,"['Japanese', 'English', 'Spanish']","{'last_login': '2025-02-23', 'total_projects_created': 12, 'songs_uploaded': 66, 'profile_views': 1559}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 15']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS6375,James Miller,Boston,"['Jazz', 'Rock']","['Cello', 'Piano']",Sound Engineer,Advanced,5,"['Italian', 'Spanish', 'English']","{'last_login': '2025-02-15', 'total_projects_created': 9, 'songs_uploaded': 31, 'profile_views': 4600}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 13']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS6137,Isabella Brown,Denver,"['Pop', 'Jazz', 'EDM']","['Violin', 'Guitar']",Composer,Professional,16,"['Portuguese', 'French']","{'last_login': '2025-02-25', 'total_projects_created': 45, 'songs_uploaded': 94, 'profile_views': 3861}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 15', 'Review 34', 'Review 19']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5662,Benjamin Williams,Chicago,"['Rock', 'Blues', 'Rock']","['Flute', 'Guitar']",Producer,Advanced,12,"['French', 'German', 'English']","{'last_login': '2025-02-9', 'total_projects_created': 25, 'songs_uploaded': 37, 'profile_views': 961}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 73', 'Review 47']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2556,Sophia Jones,Boston,"['Hip-Hop', 'Jazz']","['Guitar', 'Piano']",Composer,Advanced,6,"['Portuguese', 'Japanese', 'French']","{'last_login': '2025-02-21', 'total_projects_created': 50, 'songs_uploaded': 8, 'profile_views': 1389}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 74', 'Review 18', 'Review 88']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3183,Sophia Jones,Chicago,['Blues'],['Guitar'],Singer,Professional,30,['Italian'],"{'last_login': '2025-02-20', 'total_projects_created': 11, 'songs_uploaded': 59, 'profile_views': 4567}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 41', 'Review 74']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS2553,Liam Davis,Chicago,['Rock'],"['Drums', 'Bass']",Composer,Intermediate,14,"['French', 'Japanese', 'German']","{'last_login': '2025-02-3', 'total_projects_created': 2, 'songs_uploaded': 49, 'profile_views': 720}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 47', 'Review 98', 'Review 72']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS7438,Emma Garcia,Miami,"['Hip-Hop', 'Folk']","['Drums', 'Guitar']",Producer,Advanced,13,"['Italian', 'Portuguese']","{'last_login': '2025-02-12', 'total_projects_created': 12, 'songs_uploaded': 5, 'profile_views': 2849}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 7']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3387,Liam Rodriguez,San Francisco,"['Rock', 'Reggae', 'EDM']","['Violin', 'Violin']",Composer,Intermediate,26,"['Portuguese', 'Spanish']","{'last_login': '2025-02-7', 'total_projects_created': 26, 'songs_uploaded': 43, 'profile_views': 161}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 58']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS4603,Benjamin Garcia,Los Angeles,['Rock'],"['Piano', 'Guitar']",Producer,Intermediate,17,"['English', 'Portuguese']","{'last_login': '2025-02-3', 'total_projects_created': 19, 'songs_uploaded': 14, 'profile_views': 4645}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 54', 'Review 52', 'Review 96']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5156,Ava Martinez,Austin,"['Rock', 'Rock']",['Guitar'],Composer,Advanced,20,['English'],"{'last_login': '2025-02-9', 'total_projects_created': 22, 'songs_uploaded': 76, 'profile_views': 2581}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 21', 'Review 33', 'Review 26']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7054,Olivia Smith,San Francisco,['Rock'],"['Bass', 'Guitar']",Singer,Beginner,24,"['English', 'Japanese', 'Italian']","{'last_login': '2025-02-28', 'total_projects_created': 21, 'songs_uploaded': 76, 'profile_views': 1542}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 57', 'Review 42']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7388,James Johnson,Austin,"['Jazz', 'Pop', 'Hip-Hop']",['Drums'],Sound Engineer,Intermediate,5,['English'],"{'last_login': '2025-02-4', 'total_projects_created': 45, 'songs_uploaded': 93, 'profile_views': 4869}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 21']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8503,Emma Williams,New York,"['Hip-Hop', 'Jazz', 'Jazz']","['Guitar', 'Guitar']",Producer,Advanced,17,"['Japanese', 'German']","{'last_login': '2025-02-27', 'total_projects_created': 17, 'songs_uploaded': 92, 'profile_views': 3126}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 28']}","{'data_consent': False, 'profile_visibility': 'Private'}"
